시설번호,시도명,시군구명,위도,경도,주소,상세위치,출수압력
동부-대인-동부-147,광주광역시,동구,35.1469155857,126.9199944815,광주광역시 동구 문화전당로 38,장동교차로 하늘공원방면 신호등 옆,3.0
동부-대인-동부-148,광주광역시,동구,35.1503001272,126.9198896555,광주광역시 동구 서석로85번길 12,자연생활 채식뷔페 앞,3.2
동부-대인-동부-149,광주광역시,동구,35.1504488682,126.9211514609,광주광역시 동구 제봉로 140,무등색소폰 앞,3.0
동부-대인-동부-151,광주광역시,동구,35.1493833087,126.9202322937,광주광역시 동구 예술길 33,동부경찰서 뒤| 풍남옥건너편,3.0
동부-대인-동부-180,광주광역시,동구,35.1487548322,126.9139703612,광주광역시 동구 중앙로 168,KT plaza 앞,3.2
동부-대인-동부-187,광주광역시,동구,35.15225983,126.9085915951,광주광역시 동구 독립로 228,시디즈 금남로점 우측,3.0
동부-대인-동부-193,광주광역시,동구,35.1477223933,126.9144514538,광주광역시 동구 중앙로160번길 11,으뜸50안경 앞,3.0
동부-대인-동부-194,광주광역시,동구,35.1467178641,126.9172314364,광주광역시 동구 충장로안길 42,반이비인후과 출입문 우측,3.0
동부-대인-동부-195,광주광역시,동구,35.1473523813,126.9145746404,광주광역시 동구 중앙로160번길 14,중앙닭갈비 맞은편,3.0
동부-대인-동부-196,광주광역시,동구,35.1464493102,126.9158668836,광주광역시 동구 중앙로160번길 30-1,미니스톱 앞,3.0
동부-대인-동부-197,광주광역시,동구,35.1482901445,126.9135397855,광주광역시 동구 중앙로 162,세븐일레븐| 횡단보도 사이 보도블럭,3.0
동부-대인-동부-198,광주광역시,동구,35.147500539,126.9160852826,광주광역시 동구 중앙로160번길 31-37,청소년디자인삶센터 정문 앞,3.0
동부-대인-동부-199,광주광역시,동구,35.1469812549,126.9140140385,광주광역시 동구 중앙로160번길 16-14,와이즈파크 주차장 앞,3.0
동부-대인-동부-200,광주광역시,동구,35.1463028175,126.9130277608,광주광역시 동구 천변우로 393-3,포튼가먼트 광주점 앞,3.2
동부-대인-동부-201,광주광역시,동구,35.147460363,126.9119287959,광주광역시 동구 중앙로 143,손금선 애견샵 앞,3.0
동부-대인-동부-202,광주광역시,동구,35.1488915374,126.9122923667,광주광역시 동구 구성로152번길 20,크로싱 커피숍 앞,3.0
동부-대인-동부-203,광주광역시,동구,35.148500474,126.9119492,광주광역시 동구 천변우로 363-26,자매통닭&호프 앞,3.0
동부-대인-동부-204,광주광역시,동구,35.1491538611,126.9119576993,광주광역시 동구 천변우로 361-26,박은경 패션 맞은편,3.3
동부-대인-동부-205,광주광역시,동구,35.1481140124,126.91340499,광주광역시 동구 중앙로 158-1,kt플라자 앞,3.8
동부-대인-동부-206,광주광역시,동구,35.1466411009,126.9132827643,광주광역시 동구 천변우로 393-17,호남동성당 후문 좌측,3.0
동부-대인-동부-207,광주광역시,동구,35.1469283866,126.9129362308,광주광역시 동구 중앙로148번길 7-1,자스민모텔 주차장 입구,3.5
동부-대인-동부-213,광주광역시,동구,35.1502484038,126.9106310304,광주광역시 동구 구성로 149-1,(주)동진상사 앞,3.0
동부-대인-동부-214,광주광역시,동구,35.1513443,126.9086132622,광주광역시 동구 천변우로 325,충장변전소 정문 우측,3.2
동부-대인-동부-215,광주광역시,동구,35.1513591077,126.9093599492,광주광역시 동구 천변우로 329-17,용문슈퍼 앞,3.3
동부-대인-동부-216,광주광역시,동구,35.1498765199,126.9099242489,광주광역시 동구 구성로 141,전남사 건너편(횡단보도 옆),3.0
동부-대인-동부-217,광주광역시,동구,35.1506998054,126.908936407,광주광역시 동구 천변우로 331,카페인썬팅점 우측,3.2
동부-대인-동부-259,광주광역시,동구,35.1493799573,126.9204817428,광주광역시 동구 서석로85번길 1,세븐일레븐 앞,3.0
동부-대인-동부-262,광주광역시,동구,35.1498457673,126.9212896612,광주광역시 동구 서석로 91,수도악기 코너 앞,3.0
동부-대인-동부-265,광주광역시,동구,35.1469155857,126.9199944815,광주광역시 동구 문화전당로 38,구 전남도청 정문 우측,3.3
동부-대인-동부-266,광주광역시,동구,35.1457994284,126.9167802449,광주광역시 동구 서석로 26,미니스톱 그랜드점 앞,3.6
동부-대인-동부-267,광주광역시,동구,35.1456319069,126.9189695781,광주광역시 동구 문화전당로 35,GS25 편의점 건너편,3.6
동부-대인-동부-268,광주광역시,동구,35.1452605166,126.9174571055,광주광역시 동구 문화전당로35번길 15,미니스톱 구시청점 출입문 앞,3.6
동부-대인-동부-269,광주광역시,동구,35.1454478792,126.9174123628,광주광역시 동구 문화전당로35번길 16-1,천수당약국 삼거리 중앙,3.3
동부-대인-동부-271,광주광역시,동구,35.146567851,126.9183882396,광주광역시 동구 서석로 44,더 커피빈 앞,3.6
동부-대인-동부-299,광주광역시,동구,35.1585175508,126.9318079373,광주광역시 동구 필문대로137번길 5,금일기업 앞,3.3
동부-대인-동부-305,광주광역시,동구,35.1573710505,126.9310633369,광주광역시 동구 필문대로 150,프린터복합기 임대점 앞,3.3
동부-대인-동부-306,광주광역시,동구,35.1549767599,126.9233959904,광주광역시 동구 경양로305번길 4-32,,3.0
동부-대인-동부-312,광주광역시,동구,35.1597066305,126.9314994062,광주광역시 동구 필문대로123번길 4-1,행님영광굴비 앞,3.3
동부-대인-동부-325,광주광역시,동구,35.15460948,126.9270876,광주광역시 동구 산수길3번길 13,태인빌라 우측,3.5
동부-대인-동부-329,광주광역시,동구,35.1465302114,126.916067623,광주광역시 동구 중앙로160번길 31,헤어플러스유 앞,3.2
동부-대인-동부-331,광주광역시,동구,35.1609209852,126.9299983186,광주광역시 동구 필문대로 106,타이어프로 앞,3.3
동부-대인-동부-332,광주광역시,동구,35.15214539,126.9323063099,광주광역시 동구 필문대로205번길 11-1,청수건강원 앞,3.3
동부-대인-동부-335,광주광역시,동구,35.1498765199,126.9099242489,광주광역시 동구 구성로 141,제일오피스텔 우측,3.3
동부-대인-동부-349,광주광역시,동구,35.15415192,126.9327808622,광주광역시 동구 필문대로187번길 1-1,진주세꼬시 앞,3.0
동부-대인-동부-362,광주광역시,동구,35.15939713,126.9293009728,광주광역시 동구 무등로433번길 23-1,현식 사골곰탕 앞,3.0
동부-대인-동부-363,광주광역시,동구,35.15579987,126.9296394003,광주광역시 동구 경양로371번길 20,다정세탁소 앞,3.0
동부-대인-동부-431,광주광역시,동구,35.1543808,126.9228678437,광주광역시 동구 동계로15번길 20-4,일성철물 앞,3.0
동부-대인-동부-432,광주광역시,동구,35.153636258,126.9252739499,광주광역시 동구 동명로67번길 38,사운드플로우 앞,3.0
동부-대인-동부-433,광주광역시,동구,35.15034866,126.9212881427,광주광역시 동구 제봉로138번길 1,광주자수 우측 골목길,3.0
동부-대인-동부-437,광주광역시,동구,35.15606308,126.926924282,광주광역시 동구 산수길25번길 5,보헤미안 빌라 앞,3.0
동부-대인-동부-438,광주광역시,동구,35.15530777,126.9324609773,광주광역시 동구 무등로 483-3,산수교회 뒤 주차장 앞,3.0
동부-대인-동부-440,광주광역시,동구,35.15366745,126.9307330497,광주광역시 동구 필문대로206번길 6-38,,3.0
동부-대인-동부-441,광주광역시,동구,35.15541077,126.9275466818,광주광역시 동구 산수길 17,대정철학원 아래,0.5
동부-대인-동부-442,광주광역시,동구,35.15488815,126.9275663129,광주광역시 동구 산수길 11-2,서광사 앞,3.0
동부-대인-동부-476,광주광역시,동구,35.15340042,126.9282907897,광주광역시 동구 필문대로192번길 28-1,경도쥬얼리 우측,3.2
동부-대인-동부-477,광주광역시,동구,35.1546115629,126.9225987793,광주광역시 동구 경양로 303,나무전거리 주변,3.2
동부-대인-동부-490,광주광역시,동구,35.15504074,126.9325480076,광주광역시 동구 무등로 481,퀸바 앞,3.3
동부-대인-동부-492,광주광역시,동구,35.154255024,126.9296091498,광주광역시 동구 경양로 369-4,산수대패 앞,3.3
동부-대인-동부-493,광주광역시,동구,35.1549876266,126.9229070416,광주광역시 동구 경양로305번길 4-3,,3.0
동부-대인-동부-500,광주광역시,동구,35.15750885,126.929039,광주광역시 동구 무등로433번길 2,한양상사 앞,3.3
동부-대인-동부-508,광주광역시,동구,35.153697368,126.9263687,광주광역시 동구 경양로 340,산수골막걸리 앞,3.3
동부-대인-동부-542,광주광역시,동구,35.14619064,126.9174226418,광주광역시 동구 서석로 34,세븐일레븐 앞,3.3
동부-대인-동부-570,광주광역시,동구,35.1560112102,126.9312948533,광주광역시 동구 필문대로 164,반디석유주유소 앞,3.0
동부-대인-동부-587,광주광역시,동구,35.153516914,126.928833,광주광역시 동구 필문대로192번길 24,만년쌀상회 앞,3.0
동부-대인-동부-588,광주광역시,동구,35.1546121708,126.9228363,광주광역시 동구 경양로 305,광주창호 앞,3.0
동부-대인-동부-595,광주광역시,동구,35.1537075406,126.9264221,광주광역시 동구 경양로 342,남일카공업사 건녀편,3.0
동부-대인-동부-596,광주광역시,동구,35.1536456739,126.925929251,광주광역시 동구 동명로67번길 32-9,바바쥬얼리 앞,3.0
동부-대인-동부-597,광주광역시,동구,35.1537075406,126.9264277837,광주광역시 동구 경양로 342,달밤 앞,3.0
동부-대인-동부-598,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,그린웰공인중개사 앞,3.0
동부-대인-동부-599,광주광역시,동구,35.1541939547,126.9244614,광주광역시 동구 동계로 27,꿀피부 앞,3.0
동부-대인-동부-600,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,와이마트 앞,3.0
동부-대인-동부-601,광주광역시,동구,35.1550196787,126.9241345715,광주광역시 동구 동계로 37,행복가득빌라 앞,3.0
동부-대인-동부-602,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,예스공인중개사 앞,3.0
동부-대인-동부-603,광주광역시,동구,35.15585709,126.9239237578,광주광역시 동구 동계로 47,계림통닭 앞,3.0
동부-대인-동부-604,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,현대세탁소 앞,3.0
동부-대인-동부-605,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,계림교회 사거리,3.0
동부-대인-동부-606,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,아파트 북쪽 주차장 입구 앞,3.0
동부-대인-동부-607,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,로제비앙 110동쪽 출입로 앞,3.0
동부-대인-동부-608,광주광역시,동구,35.15636826,126.9276428,광주광역시 동구 산수27번길 2-29,어화 벗님네 음식점 앞,3.0
동부-대인-동부-611,광주광역시,동구,35.1553156446,126.9321192289,광주광역시 동구 필문대로 173,산수교회 앞,3.3
동부-대인-동부-620,광주광역시,동구,35.1531861449,126.9327010164,광주광역시 동구 필문대로205번길 11-35,산수반찬백화점 앞,3.3
동부-대인-동부-621,광주광역시,동구,35.1565488461,126.9322100675,광주광역시 동구 필문대로165번길 1-11,황토모텔 화단 앞,3.3
동부-대인-동부-628,광주광역시,동구,35.1544090345,126.9303411,광주광역시 동구 경양로 377-1,초원유통 건물 앞,3.3
동부-대인-동부-629,광주광역시,동구,35.1582416201,126.9298701154,광주광역시 동구 무등로433번길 10-1,동진맨션 뒤,3.3
동부-대인-동부-630,광주광역시,동구,35.1487120437,126.9107361,광주광역시 동구 천변우로 359,진성철물 앞,3.0
동부-대인-동부-631,광주광역시,동구,35.1564480357,126.9302370207,광주광역시 동구 무등로 451,산수김밥 앞,3.5
동부-용산-동부-36,광주광역시,동구,35.12088711,126.9311921,광주광역시 동구 천변좌로 712,태양석유 옆,3.3
동부-용산-동부-70,광주광역시,동구,35.12473611,126.9297252611,광주광역시 동구 천변좌로 668,,3.3
동부-용산-동부-223,광주광역시,동구,35.1325115626,126.9368079685,광주광역시 동구 의재로 85,조선이공대기숙사 정문 우측,3.3
동부-용산-동부-273,광주광역시,동구,35.1323396619,126.9403438329,광주광역시 동구 의재로 117,김미지건물 앞,3.3
동부-용산-동부-279,광주광역시,동구,35.119409005,126.9310876526,광주광역시 동구 화산로 339,,3.3
동부-용산-동부-288,광주광역시,동구,35.1199244777,126.9315328341,광주광역시 동구 화산로 347,,3.3
동부-용산-동부-289,광주광역시,동구,35.1323259372,126.9429142564,광주광역시 동구 운림길 87,라인아파트 입구 우측,3.3
동부-용산-동부-311,광주광역시,동구,35.1175418973,126.9339684189,광주광역시 동구 남문로 517,삼영주유소와 해양낚시 사이 담뒤 20m,3.3
동부-용산-동부-251,광주광역시,동구,35.14151081,126.9178752897,광주광역시 동구 백서로 113,빨간도마토피자 정면,3.3
동부-용산-동부-252,광주광역시,동구,35.1422504017,126.9174316137,광주광역시 동구 천변우로 453,코밀빌딩 좌후면,3.3
동부-용산-동부-254,광주광역시,동구,35.1433952787,126.918180496,광주광역시 동구 백서로125번길 17,빛고을영밀재단 건너편,3.3
동부-용산-동부-256,광주광역시,동구,35.14475711,126.9192654711,광주광역시 동구 문화전당로 23,남도주차장 출입구 우측,3.3
동부-용산-동부-395,광주광역시,동구,35.1334850969,126.9514044795,광주광역시 동구 의재로 222,전통문화관 정문우측 5m,3.3
동부-용산-동부-396,광주광역시,동구,35.133957908,126.9555868,광주광역시 동구 증심사길 26,증심사 버스종점 승강장 옆,3.3
동부-용산-동부-397,광주광역시,동구,35.1340237271,126.9482955041,광주광역시 동구 의재로 193,학운초교옆 성불사 입구 맞은편 인도,3.3
동부-용산-동부-398,광주광역시,동구,35.13352415,126.9510165899,광주광역시 동구 의재로 216,증심사지구주차장 출구 우측,3.3
동부-용산-동부-399,광주광역시,동구,35.1319582934,126.9445152127,광주광역시 동구 의재로 136번길25-1,우편취급국 맞은편 학운식당 앞,3.3
동부-용산-동부-401,광주광역시,동구,35.1216639167,126.9308699623,광주광역시 동구 천변좌로 700,소망병원 앞,3.3
동부-용산-동부-407,광주광역시,동구,35.1180954,126.9307175,광주광역시 동구 화산로 328-6,호반아파트상가 건너편,3.3
